order_id,order_date,store_id,region,channel,category,product,units,unit_price,discount_pct,unit_cost,customer_segment,payment_method,returned,satisfaction,gross_sales,discount_amount,net_sales,total_cost,gross_profit,margin_pct,is_high_value_order
ORD-002572,2025-06-11,MTY-02,Norte,Tienda,Hogar,Licuadora,3,996.35,0.0,558.79,Nuevo,Transferencia,False,3,2989.05,0.0,2989.05,1676.37,1312.68,43.92,False
ORD-002624,2025-06-11,CDMX-02,Centro,Online,Hogar,Cafetera programable,2,1489.25,0.0,862.97,Empresa,Efectivo,False,5,2978.5,0.0,2978.5,1725.94,1252.56,42.05,False
ORD-000183,2025-06-12,MTY-02,Norte,Tienda,Deportes,Mancuernas 10 kg,1,896.89,0.2,532.86,Recurrente,Efectivo,False,3,896.89,179.38,717.51,532.86,184.65,25.73,False
ORD-000284,2025-06-12,CDMX-01,Centro,Tienda,Oficina,Silla ergonómica,1,2933.56,0.0,1825.83,Recurrente,Tarjeta,False,4,2933.56,0.0,2933.56,1825.83,1107.73,37.76,False
ORD-000947,2025-06-12,GDL-02,Occidente,Tienda,Deportes,Mancuernas 10 kg,1,877.08,0.15,524.17,Nuevo,Tarjeta,False,4,877.08,131.56,745.52,524.17,221.35,29.69,False
ORD-001033,2025-06-12,CDMX-01,Centro,Tienda,Oficina,Organizador de escritorio,1,274.6,0.0,103.66,Recurrente,Tarjeta,False,4,274.6,0.0,274.6,103.66,170.94,62.25,False
ORD-001793,2025-06-12,CAN-01,Sureste,Tienda,Hogar,Juego de sábanas,1,642.59,0.0,307.0,Nuevo,Tarjeta,False,5,642.59,0.0,642.59,307.0,335.59,52.22,False
ORD-002552,2025-06-12,MER-01,Sureste,Online,Oficina,Organizador de escritorio,6,295.88,0.1,106.44,Nuevo,Efectivo,False,5,1775.28,177.53,1597.75,638.64,959.11,60.03,False
ORD-002899,2025-06-12,MTY-02,Norte,Tienda,Oficina,Lámpara LED,5,575.59,0.1,238.25,Recurrente,Tarjeta,False,4,2877.95,287.8,2590.15,1191.25,1398.9,54.01,False
ORD-002951,2025-06-12,CAN-01,Sureste,Tienda,Hogar,Juego de sábanas,1,637.08,0.2,309.28,Nuevo,Tarjeta,False,4,637.08,127.42,509.66,309.28,200.38,39.32,False
ORD-002962,2025-06-12,VER-01,Golfo,Tienda,Deportes,Mancuernas 10 kg,3,871.41,0.05,516.1,Recurrente,Tarjeta,False,3,2614.23,130.71,2483.52,1548.3,935.22,37.66,False
ORD-000091,2025-06-13,PUE-01,Centro,Tienda,Electrónica,Teclado mecánico,1,1244.63,0.05,723.9,Nuevo,Tarjeta,False,4,1244.63,62.23,1182.4,723.9,458.5,38.78,False
ORD-000344,2025-06-13,CHH-01,Norte,Tienda,Oficina,Organizador de escritorio,3,274.82,0.1,103.45,Recurrente,Tarjeta,False,4,824.46,82.45,742.01,310.35,431.66,58.17,False
ORD-000667,2025-06-13,PUE-01,Centro,Tienda,Hogar,Juego de sábanas,5,637.9,0.2,311.17,Nuevo,Efectivo,False,4,3189.5,637.9,2551.6,1555.85,995.75,39.02,False
ORD-001326,2025-06-13,GDL-02,Occidente,Tienda,Deportes,Mancuernas 10 kg,1,885.97,0.15,533.15,Nuevo,Tarjeta,False,4,885.97,132.9,753.07,533.15,219.92,29.2,False
ORD-001423,2025-06-13,VER-01,Golfo,Tienda,Oficina,Organizador de escritorio,4,286.26,0.1,107.48,Nuevo,Tarjeta,False,3,1145.04,114.5,1030.54,429.92,600.62,58.28,False
ORD-001823,2025-06-13,MER-01,Sureste,Tienda,Oficina,Organizador de escritorio,4,285.99,0.1,105.77,Recurrente,Efectivo,False,5,1143.96,114.4,1029.56,423.08,606.48,58.91,False
ORD-002035,2025-06-13,VER-01,Golfo,Tienda,Hogar,Licuadora,1,995.05,0.1,572.03,Nuevo,Efectivo,False,5,995.05,99.5,895.55,572.03,323.52,36.13,False
ORD-002348,2025-06-13,CDMX-02,Centro,Tienda,Oficina,Lámpara LED,2,558.99,0.0,240.47,Recurrente,Tarjeta,False,4,1117.98,0.0,1117.98,480.94,637.04,56.98,False
ORD-002485,2025-06-13,GDL-01,Occidente,Tienda,Oficina,Silla ergonómica,3,2965.26,0.1,1805.9,Recurrente,Efectivo,False,5,8895.78,889.58,8006.2,5417.7,2588.5,32.33,True
ORD-003035,2025-06-13,CDMX-02,Centro,Tienda,Electrónica,Teclado mecánico,3,1220.8,0.1,728.87,Empresa,Tarjeta,False,4,3662.4,366.24,3296.16,2186.61,1109.55,33.66,False
ORD-003220,2025-06-13,GDL-01,Occidente,Online,Electrónica,Teclado mecánico,1,1153.07,0.05,707.84,Recurrente,Tarjeta,False,5,1153.07,57.65,1095.42,707.84,387.58,35.38,False
ORD-000094,2025-06-14,VER-01,Golfo,Tienda,Hogar,Cafetera programable,1,1493.01,0.0,850.48,Recurrente,Tarjeta,False,1,1493.01,0.0,1493.01,850.48,642.53,43.04,False
ORD-000762,2025-06-14,CAN-01,Sureste,Tienda,Electrónica,Teclado mecánico,2,1208.82,0.1,693.27,Nuevo,Tarjeta,False,5,2417.64,241.76,2175.88,1386.54,789.34,36.28,False
ORD-000875,2025-06-14,PUE-01,Centro,Tienda,Oficina,Lámpara LED,2,533.13,0.15,238.36,Recurrente,Tarjeta,False,5,1066.26,159.94,906.32,476.72,429.6,47.4,False
ORD-000974,2025-06-14,MTY-01,Norte,Tienda,Oficina,Lámpara LED,2,549.7,0.0,239.63,Nuevo,Tarjeta,False,4,1099.4,0.0,1099.4,479.26,620.14,56.41,False
ORD-001063,2025-06-14,GDL-01,Occidente,Tienda,Electrónica,Teclado mecánico,1,1244.92,0.3,726.07,Nuevo,Efectivo,True,5,1244.92,373.48,871.44,726.07,145.37,16.68,False
ORD-001156,2025-06-14,PUE-01,Centro,Tienda,Electrónica,Audífonos Bluetooth,4,653.95,0.05,378.78,Empresa,Tarjeta,False,4,2615.8,130.79,2485.01,1515.12,969.89,39.03,False
ORD-001173,2025-06-14,CHH-01,Norte,Online,Electrónica,Monitor 24 pulgadas,2,3471.13,0.1,2330.92,Recurrente,Tarjeta,False,4,6942.26,694.23,6248.03,4661.84,1586.19,25.39,True
ORD-001780,2025-06-14,ZAP-01,Occidente,Online,Electrónica,Monitor 24 pulgadas,1,3275.7,0.1,2369.35,Nuevo,Efectivo,False,4,3275.7,327.57,2948.13,2369.35,578.78,19.63,False
ORD-001843,2025-06-14,GDL-02,Occidente,Tienda,Oficina,Lámpara LED,3,547.95,0.0,235.54,Recurrente,Tarjeta,False,4,1643.85,0.0,1643.85,706.62,937.23,57.01,False
ORD-001918,2025-06-14,GDL-02,Occidente,Tienda,Electrónica,Audífonos Bluetooth,2,688.01,0.0,387.19,Nuevo,Tarjeta,False,1,1376.02,0.0,1376.02,774.38,601.64,43.72,False
ORD-002013,2025-06-14,VER-01,Golfo,Tienda,Hogar,Licuadora,4,1003.35,0.15,561.65,Nuevo,Tarjeta,False,4,4013.4,602.01,3411.39,2246.6,1164.79,34.14,False
ORD-002518,2025-06-14,MTY-02,Norte,Tienda,Hogar,Cafetera programable,2,1496.97,0.2,876.07,Nuevo,Efectivo,False,5,2993.94,598.79,2395.15,1752.14,643.01,26.85,False
ORD-002668,2025-06-14,ZAP-01,Occidente,Online,Electrónica,Teclado mecánico,2,1163.45,0.2,735.27,Recurrente,Efectivo,False,4,2326.9,465.38,1861.52,1470.54,390.98,21.0,False
ORD-003549,2025-06-14,VER-01,Golfo,Tienda,Deportes,Mochila deportiva,2,770.5,0.0,344.53,Recurrente,Efectivo,False,4,1541.0,0.0,1541.0,689.06,851.94,55.28,False
ORD-000277,2025-06-15,ZAP-01,Occidente,Tienda,Hogar,Juego de sábanas,4,658.84,0.2,315.25,Nuevo,Tarjeta,False,4,2635.36,527.07,2108.29,1261.0,847.29,40.19,False
ORD-000326,2025-06-15,CDMX-01,Centro,Tienda,Deportes,Tapete de yoga,2,388.1,0.2,159.49,Recurrente,Tarjeta,True,4,776.2,155.24,620.96,318.98,301.98,48.63,False
ORD-001251,2025-06-15,CHH-01,Norte,Tienda,Electrónica,Audífonos Bluetooth,1,702.0,0.0,384.43,Recurrente,Tarjeta,False,3,702.0,0.0,702.0,384.43,317.57,45.24,False
ORD-002118,2025-06-15,CDMX-02,Centro,Tienda,Hogar,Licuadora,5,1019.07,0.15,576.5,Recurrente,Tarjeta,False,1,5095.35,764.3,4331.05,2882.5,1448.55,33.45,False
ORD-002276,2025-06-15,MER-01,Sureste,Online,Oficina,Organizador de escritorio,5,288.31,0.1,106.53,Recurrente,Tarjeta,False,5,1441.55,144.16,1297.39,532.65,764.74,58.94,False
ORD-002658,2025-06-15,CDMX-01,Centro,Online,Electrónica,Monitor 24 pulgadas,2,3290.69,0.05,2360.38,Nuevo,Tarjeta,False,4,6581.38,329.07,6252.31,4720.76,1531.55,24.5,True
ORD-002771,2025-06-15,CDMX-01,Centro,Tienda,Deportes,Mancuernas 10 kg,5,920.8,0.0,513.42,Recurrente,Tarjeta,False,3,4604.0,0.0,4604.0,2567.1,2036.9,44.24,False
ORD-003511,2025-06-15,MTY-01,Norte,Tienda,Oficina,Organizador de escritorio,5,280.74,0.1,107.35,Recurrente,Efectivo,False,4,1403.7,140.37,1263.33,536.75,726.58,57.51,False
ORD-000204,2025-06-16,MTY-02,Norte,Tienda,Deportes,Mancuernas 10 kg,1,928.09,0.0,516.84,Nuevo,Transferencia,False,5,928.09,0.0,928.09,516.84,411.25,44.31,False
ORD-000397,2025-06-16,GDL-01,Occidente,Tienda,Electrónica,Audífonos Bluetooth,2,722.91,0.05,389.63,Recurrente,Efectivo,False,4,1445.82,72.29,1373.53,779.26,594.27,43.27,False
ORD-000814,2025-06-16,GDL-02,Occidente,Tienda,Electrónica,Audífonos Bluetooth,1,712.08,0.1,379.68,Recurrente,Tarjeta,False,2,712.08,71.21,640.87,379.68,261.19,40.76,False
ORD-001304,2025-06-16,CDMX-01,Centro,Tienda,Hogar,Licuadora,4,1012.99,0.0,555.18,Empresa,Transferencia,False,3,4051.96,0.0,4051.96,2220.72,1831.24,45.19,False
ORD-001372,2025-06-16,GDL-01,Occidente,Tienda,Hogar,Licuadora,3,1022.89,0.0,554.26,Nuevo,Transferencia,False,4,3068.67,0.0,3068.67,1662.78,1405.89,45.81,False
ORD-001459,2025-06-16,MER-01,Sureste,Tienda,Deportes,Tapete de yoga,4,404.37,0.05,156.91,Nuevo,Tarjeta,False,5,1617.48,80.87,1536.61,627.64,908.97,59.15,False
ORD-001748,2025-06-16,VER-01,Golfo,Tienda,Oficina,Silla ergonómica,6,2955.26,0.2,1870.94,Recurrente,Tarjeta,False,4,17731.56,3546.31,14185.25,11225.64,2959.61,20.86,True
ORD-001784,2025-06-16,CAN-01,Sureste,Tienda,Electrónica,Teclado mecánico,1,1192.62,0.0,744.33,Recurrente,Tarjeta,False,4,1192.62,0.0,1192.62,744.33,448.29,37.59,False
ORD-002201,2025-06-16,CDMX-02,Centro,Online,Hogar,Licuadora,2,1022.27,0.1,547.7,Nuevo,Tarjeta,False,5,2044.54,204.45,1840.09,1095.4,744.69,40.47,False
ORD-003325,2025-06-16,GDL-02,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,1,3311.31,0.15,2347.59,Nuevo,Transferencia,False,4,3311.31,496.7,2814.61,2347.59,467.02,16.59,False
ORD-000789,2025-06-17,VER-01,Golfo,Tienda,Electrónica,Monitor 24 pulgadas,5,3283.71,0.1,2262.22,Recurrente,Tarjeta,False,4,16418.55,1641.86,14776.69,11311.1,3465.59,23.45,True
ORD-000923,2025-06-17,ZAP-01,Occidente,Online,Deportes,Mancuernas 10 kg,1,886.86,0.05,519.21,Nuevo,Transferencia,False,4,886.86,44.34,842.52,519.21,323.31,38.37,False
ORD-001086,2025-06-17,CAN-01,Sureste,Tienda,Hogar,Juego de sábanas,2,630.92,0.15,308.55,Empresa,Efectivo,False,4,1261.84,189.28,1072.56,617.1,455.46,42.46,False
ORD-001846,2025-06-17,GDL-01,Occidente,Tienda,Oficina,Organizador de escritorio,1,280.24,0.0,104.3,Recurrente,Efectivo,True,5,280.24,0.0,280.24,104.3,175.94,62.78,False
ORD-002507,2025-06-17,CDMX-02,Centro,Tienda,Oficina,Organizador de escritorio,1,280.2,0.05,104.41,Nuevo,Tarjeta,False,4,280.2,14.01,266.19,104.41,161.78,60.78,False
ORD-002654,2025-06-17,GDL-02,Occidente,Tienda,Hogar,Juego de sábanas,2,615.22,0.15,309.0,Empresa,Tarjeta,False,5,1230.44,184.57,1045.87,618.0,427.87,40.91,False
ORD-002837,2025-06-17,CDMX-02,Centro,Online,Deportes,Mancuernas 10 kg,1,909.04,0.1,513.93,Recurrente,Tarjeta,True,2,909.04,90.9,818.14,513.93,304.21,37.18,False
ORD-002930,2025-06-17,CDMX-01,Centro,Online,Electrónica,Teclado mecánico,1,1238.4,0.5,713.55,Recurrente,Tarjeta,False,4,1238.4,619.2,619.2,713.55,-94.35,-15.24,False
ORD-003070,2025-06-17,CAN-01,Sureste,Tienda,Oficina,Lámpara LED,2,543.43,0.0,237.22,Nuevo,Tarjeta,False,3,1086.86,0.0,1086.86,474.44,612.42,56.35,False
ORD-003111,2025-06-17,GDL-02,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,1,3205.95,0.05,2312.55,Nuevo,Transferencia,False,2,3205.95,160.3,3045.65,2312.55,733.1,24.07,False
ORD-000033,2025-06-18,ZAP-01,Occidente,Online,Oficina,Lámpara LED,4,547.51,0.05,246.26,Nuevo,Efectivo,False,4,2190.04,109.5,2080.54,985.04,1095.5,52.65,False
ORD-001128,2025-06-18,CDMX-02,Centro,Tienda,Hogar,Juego de sábanas,2,656.7,0.1,309.23,Nuevo,Tarjeta,False,3,1313.4,131.34,1182.06,618.46,563.6,47.68,False
ORD-001181,2025-06-18,GDL-01,Occidente,Online,Deportes,Tapete de yoga,1,402.06,0.05,157.49,Empresa,Efectivo,False,4,402.06,20.1,381.96,157.49,224.47,58.77,False
ORD-002743,2025-06-18,MTY-02,Norte,Tienda,Electrónica,Teclado mecánico,1,1210.18,0.1,710.78,Nuevo,Efectivo,False,4,1210.18,121.02,1089.16,710.78,378.38,34.74,False
ORD-002953,2025-06-18,MTY-01,Norte,Online,Deportes,Tapete de yoga,3,397.3,0.1,159.46,Nuevo,Efectivo,False,4,1191.9,119.19,1072.71,478.38,594.33,55.4,False
ORD-003067,2025-06-18,MER-01,Sureste,Tienda,Electrónica,Monitor 24 pulgadas,4,3193.46,0.05,2376.43,Recurrente,Tarjeta,False,4,12773.84,638.69,12135.15,9505.72,2629.43,21.67,True
ORD-003328,2025-06-18,CDMX-01,Centro,Tienda,Deportes,Mancuernas 10 kg,4,883.85,0.15,525.31,Recurrente,Efectivo,False,4,3535.4,530.31,3005.09,2101.24,903.85,30.08,False
ORD-003393,2025-06-18,MTY-02,Norte,Online,Oficina,Lámpara LED,3,559.6,0.0,230.54,Recurrente,Tarjeta,False,3,1678.8,0.0,1678.8,691.62,987.18,58.8,False
ORD-003434,2025-06-18,CDMX-02,Centro,Tienda,Oficina,Silla ergonómica,5,2838.57,0.05,1815.58,Nuevo,Tarjeta,False,4,14192.85,709.64,13483.21,9077.9,4405.31,32.67,True
ORD-003450,2025-06-18,CDMX-01,Centro,Online,Oficina,Silla ergonómica,1,2808.7,0.1,1823.95,Nuevo,Efectivo,False,3,2808.7,280.87,2527.83,1823.95,703.88,27.85,False
ORD-003542,2025-06-18,CDMX-02,Centro,Tienda,Deportes,Mancuernas 10 kg,1,904.37,0.15,520.55,Nuevo,Tarjeta,False,2,904.37,135.66,768.71,520.55,248.16,32.28,False
ORD-000403,2025-06-19,CDMX-02,Centro,Online,Hogar,Juego de sábanas,1,653.06,0.1,308.88,Recurrente,Efectivo,False,4,653.06,65.31,587.75,308.88,278.87,47.45,False
ORD-000555,2025-06-19,PUE-01,Centro,Tienda,Electrónica,Monitor 24 pulgadas,2,3286.4,0.0,2338.28,Recurrente,Tarjeta,False,5,6572.8,0.0,6572.8,4676.56,1896.24,28.85,True
ORD-000643,2025-06-19,CHH-01,Norte,Tienda,Deportes,Mochila deportiva,1,759.18,0.05,341.62,Nuevo,Tarjeta,False,4,759.18,37.96,721.22,341.62,379.6,52.63,False
ORD-001143,2025-06-19,GDL-02,Occidente,Tienda,Oficina,Silla ergonómica,1,2905.71,0.05,1773.97,Empresa,Efectivo,False,5,2905.71,145.29,2760.42,1773.97,986.45,35.74,False
ORD-001148,2025-06-19,VER-01,Golfo,Online,Deportes,Mancuernas 10 kg,4,876.35,0.2,511.87,Empresa,Tarjeta,False,4,3505.4,701.08,2804.32,2047.48,756.84,26.99,False
ORD-001286,2025-06-19,CDMX-02,Centro,Tienda,Hogar,Licuadora,2,1013.0,0.0,558.33,Nuevo,Tarjeta,False,3,2026.0,0.0,2026.0,1116.66,909.34,44.88,False
ORD-001594,2025-06-19,CHH-01,Norte,Tienda,Oficina,Silla ergonómica,1,2916.07,0.15,1882.01,Nuevo,Tarjeta,False,3,2916.07,437.41,2478.66,1882.01,596.65,24.07,False
ORD-001812,2025-06-19,MTY-01,Norte,Online,Electrónica,Teclado mecánico,2,1151.95,0.1,709.45,Empresa,Tarjeta,False,4,2303.9,230.39,2073.51,1418.9,654.61,31.57,False
ORD-002056,2025-06-19,GDL-01,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,6,3329.3,0.05,2304.92,Recurrente,Tarjeta,False,4,19975.8,998.79,18977.01,13829.52,5147.49,27.12,True
ORD-002472,2025-06-19,CDMX-02,Centro,Tienda,Hogar,Juego de sábanas,1,669.06,0.2,309.84,Recurrente,Tarjeta,False,4,669.06,133.81,535.25,309.84,225.41,42.11,False
ORD-002651,2025-06-19,ZAP-01,Occidente,Tienda,Oficina,Lámpara LED,4,548.77,0.15,245.67,Recurrente,Transferencia,False,4,2195.08,329.26,1865.82,982.68,883.14,47.33,False
ORD-003200,2025-06-19,MTY-01,Norte,Tienda,Hogar,Licuadora,4,1046.16,0.0,558.19,Recurrente,Efectivo,False,4,4184.64,0.0,4184.64,2232.76,1951.88,46.64,False
ORD-003515,2025-06-19,MTY-02,Norte,Tienda,Electrónica,Audífonos Bluetooth,1,684.52,0.15,379.76,Nuevo,Tarjeta,False,4,684.52,102.68,581.84,379.76,202.08,34.73,False
ORD-000144,2025-06-20,MTY-01,Norte,Online,Hogar,Juego de sábanas,1,651.05,0.05,309.08,Nuevo,Tarjeta,True,4,651.05,32.55,618.5,309.08,309.42,50.03,False
ORD-000350,2025-06-20,MTY-01,Norte,Tienda,Deportes,Mancuernas 10 kg,3,878.86,0.1,525.93,Recurrente,Tarjeta,False,3,2636.58,263.66,2372.92,1577.79,795.13,33.51,False
ORD-000756,2025-06-20,MER-01,Sureste,Tienda,Oficina,Organizador de escritorio,2,289.06,0.0,103.41,Nuevo,Tarjeta,False,4,578.12,0.0,578.12,206.82,371.3,64.23,False
ORD-000897,2025-06-20,GDL-02,Occidente,Tienda,Electrónica,Teclado mecánico,4,1218.2,0.05,712.76,Recurrente,Tarjeta,False,4,4872.8,243.64,4629.16,2851.04,1778.12,38.41,False
ORD-001054,2025-06-20,GDL-01,Occidente,Tienda,Deportes,Mancuernas 10 kg,3,934.78,0.0,513.82,Recurrente,Tarjeta,False,5,2804.34,0.0,2804.34,1541.46,1262.88,45.03,False
ORD-001859,2025-06-20,CDMX-02,Centro,Online,Oficina,Organizador de escritorio,1,296.38,0.2,103.53,Empresa,Tarjeta,False,4,296.38,59.28,237.1,103.53,133.57,56.33,False
ORD-002016,2025-06-20,GDL-01,Occidente,Tienda,Hogar,Cafetera programable,3,1514.14,0.05,865.86,Recurrente,Tarjeta,False,2,4542.42,227.12,4315.3,2597.58,1717.72,39.81,False
ORD-002238,2025-06-20,MTY-01,Norte,Online,Oficina,Organizador de escritorio,4,278.07,0.0,105.87,Nuevo,Tarjeta,False,4,1112.28,0.0,1112.28,423.48,688.8,61.93,False
ORD-002303,2025-06-20,MTY-02,Norte,Tienda,Electrónica,Audífonos Bluetooth,1,686.1,0.05,373.38,Recurrente,Tarjeta,False,5,686.1,34.3,651.8,373.38,278.42,42.72,False
ORD-002753,2025-06-20,MTY-01,Norte,Tienda,Electrónica,Monitor 24 pulgadas,2,3323.49,0.0,2283.22,Recurrente,Tarjeta,False,5,6646.98,0.0,6646.98,4566.44,2080.54,31.3,True
ORD-003106,2025-06-20,CDMX-02,Centro,Online,Oficina,Organizador de escritorio,2,294.8,0.1,102.68,Empresa,Tarjeta,False,5,589.6,58.96,530.64,205.36,325.28,61.3,False
ORD-003305,2025-06-20,MTY-01,Norte,Tienda,Deportes,Mancuernas 10 kg,3,860.87,0.0,515.97,Nuevo,Tarjeta,False,5,2582.61,0.0,2582.61,1547.91,1034.7,40.06,False
ORD-003467,2025-06-20,CDMX-02,Centro,Online,Oficina,Silla ergonómica,1,2893.3,0.1,1845.97,Recurrente,Tarjeta,False,3,2893.3,289.33,2603.97,1845.97,758.0,29.11,False
ORD-000661,2025-06-21,CDMX-01,Centro,Tienda,Electrónica,Teclado mecánico,2,1225.52,0.0,711.9,Recurrente,Tarjeta,False,3,2451.04,0.0,2451.04,1423.8,1027.24,41.91,False
ORD-001133,2025-06-21,CDMX-02,Centro,Tienda,Oficina,Silla ergonómica,1,2976.87,0.0,1822.76,Nuevo,Efectivo,False,4,2976.87,0.0,2976.87,1822.76,1154.11,38.77,False
ORD-001397,2025-06-21,PUE-01,Centro,Tienda,Hogar,Juego de sábanas,1,663.11,0.0,310.9,Recurrente,Tarjeta,False,5,663.11,0.0,663.11,310.9,352.21,53.11,False
ORD-002782,2025-06-21,GDL-02,Occidente,Online,Electrónica,Monitor 24 pulgadas,3,3302.48,0.1,2382.12,Nuevo,Tarjeta,False,5,9907.44,990.74,8916.7,7146.36,1770.34,19.85,True
ORD-003164,2025-06-21,CDMX-02,Centro,Tienda,Deportes,Tapete de yoga,5,395.44,0.0,159.92,Nuevo,Tarjeta,False,3,1977.2,0.0,1977.2,799.6,1177.6,59.56,False
ORD-003230,2025-06-21,GDL-02,Occidente,Tienda,Hogar,Cafetera programable,6,1539.91,0.05,881.44,Recurrente,Efectivo,False,4,9239.46,461.97,8777.49,5288.64,3488.85,39.75,True
ORD-003242,2025-06-21,VER-01,Golfo,Tienda,Hogar,Juego de sábanas,1,656.99,0.3,315.22,Empresa,Tarjeta,False,5,656.99,197.1,459.89,315.22,144.67,31.46,False
ORD-003442,2025-06-21,MTY-02,Norte,Tienda,Oficina,Lámpara LED,2,542.56,0.0,233.46,Nuevo,Tarjeta,False,3,1085.12,0.0,1085.12,466.92,618.2,56.97,False
ORD-003582,2025-06-21,ZAP-01,Occidente,Online,Electrónica,Teclado mecánico,2,1201.5,0.0,707.38,Nuevo,Tarjeta,False,5,2403.0,0.0,2403.0,1414.76,988.24,41.13,False
ORD-000226,2025-06-22,PUE-01,Centro,Tienda,Deportes,Tapete de yoga,3,393.28,0.0,157.36,Nuevo,Tarjeta,False,4,1179.84,0.0,1179.84,472.08,707.76,59.99,False
ORD-000456,2025-06-22,PUE-01,Centro,Tienda,Electrónica,Audífonos Bluetooth,3,698.92,0.1,382.22,Empresa,Tarjeta,True,4,2096.76,209.68,1887.08,1146.66,740.42,39.24,False
ORD-000886,2025-06-22,PUE-01,Centro,Online,Deportes,Mochila deportiva,2,770.84,0.05,332.09,Nuevo,Transferencia,False,4,1541.68,77.08,1464.6,664.18,800.42,54.65,False
ORD-001471,2025-06-22,GDL-02,Occidente,Tienda,Deportes,Mochila deportiva,2,747.07,0.0,344.85,Recurrente,Tarjeta,False,3,1494.14,0.0,1494.14,689.7,804.44,53.84,False
ORD-001683,2025-06-22,GDL-02,Occidente,Online,Hogar,Cafetera programable,2,1464.77,0.0,878.62,Nuevo,Tarjeta,False,3,2929.54,0.0,2929.54,1757.24,1172.3,40.02,False
ORD-001910,2025-06-22,MTY-02,Norte,Online,Electrónica,Monitor 24 pulgadas,1,3242.85,0.0,2353.89,Recurrente,Transferencia,False,5,3242.85,0.0,3242.85,2353.89,888.96,27.41,False
ORD-002253,2025-06-22,PUE-01,Centro,Online,Hogar,Licuadora,3,1005.88,0.0,564.38,Recurrente,Tarjeta,False,3,3017.64,0.0,3017.64,1693.14,1324.5,43.89,False
ORD-002422,2025-06-22,VER-01,Golfo,Tienda,Hogar,Juego de sábanas,1,674.8,0.2,318.15,Nuevo,Tarjeta,False,4,674.8,134.96,539.84,318.15,221.69,41.07,False
ORD-002836,2025-06-22,MTY-02,Norte,Tienda,Oficina,Organizador de escritorio,2,272.62,0.0,102.57,Nuevo,Tarjeta,False,5,545.24,0.0,545.24,205.14,340.1,62.38,False
ORD-000869,2025-06-23,CDMX-02,Centro,Online,Hogar,Licuadora,1,1050.43,0.05,554.32,Nuevo,Tarjeta,False,4,1050.43,52.52,997.91,554.32,443.59,44.45,False
ORD-000996,2025-06-23,VER-01,Golfo,Online,Oficina,Silla ergonómica,1,3029.15,0.0,1766.51,Empresa,Tarjeta,False,1,3029.15,0.0,3029.15,1766.51,1262.64,41.68,False
ORD-001001,2025-06-23,MER-01,Sureste,Online,Deportes,Mochila deportiva,3,729.71,0.0,338.28,Recurrente,Efectivo,False,3,2189.13,0.0,2189.13,1014.84,1174.29,53.64,False
ORD-001866,2025-06-23,VER-01,Golfo,Tienda,Deportes,Mancuernas 10 kg,1,902.96,0.1,520.43,Recurrente,Efectivo,False,4,902.96,90.3,812.66,520.43,292.23,35.96,False
ORD-002495,2025-06-23,MTY-01,Norte,Online,Oficina,Organizador de escritorio,4,290.33,0.05,104.24,Nuevo,Tarjeta,False,5,1161.32,58.07,1103.25,416.96,686.29,62.21,False
ORD-002567,2025-06-23,GDL-01,Occidente,Tienda,Deportes,Tapete de yoga,3,403.61,0.1,156.67,Nuevo,Efectivo,False,3,1210.83,121.08,1089.75,470.01,619.74,56.87,False
ORD-002592,2025-06-23,MER-01,Sureste,Tienda,Hogar,Licuadora,2,988.79,0.05,560.95,Nuevo,Tarjeta,False,2,1977.58,98.88,1878.7,1121.9,756.8,40.28,False
ORD-002699,2025-06-23,CHH-01,Norte,Tienda,Oficina,Lámpara LED,4,539.51,0.05,232.31,Nuevo,Tarjeta,False,5,2158.04,107.9,2050.14,929.24,1120.9,54.67,False
ORD-003032,2025-06-23,MTY-01,Norte,Online,Electrónica,Monitor 24 pulgadas,1,3308.07,0.3,2361.75,Recurrente,Efectivo,False,2,3308.07,992.42,2315.65,2361.75,-46.1,-1.99,False
ORD-003163,2025-06-23,CDMX-01,Centro,Tienda,Hogar,Licuadora,1,1020.57,0.0,565.91,Recurrente,Tarjeta,False,4,1020.57,0.0,1020.57,565.91,454.66,44.55,False
ORD-000019,2025-06-24,MTY-02,Norte,Online,Hogar,Licuadora,2,977.35,0.0,542.97,Nuevo,Tarjeta,False,4,1954.7,0.0,1954.7,1085.94,868.76,44.44,False
ORD-000593,2025-06-24,CHH-01,Norte,Online,Oficina,Organizador de escritorio,4,289.58,0.15,105.21,Recurrente,Tarjeta,False,5,1158.32,173.75,984.57,420.84,563.73,57.26,False
ORD-000686,2025-06-24,GDL-01,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,1,3245.81,0.15,2373.53,Nuevo,Efectivo,True,3,3245.81,486.87,2758.94,2373.53,385.41,13.97,False
ORD-000702,2025-06-24,ZAP-01,Occidente,Online,Deportes,Mancuernas 10 kg,1,883.3,0.1,513.24,Nuevo,Tarjeta,False,5,883.3,88.33,794.97,513.24,281.73,35.44,False
ORD-001334,2025-06-24,CDMX-02,Centro,Tienda,Deportes,Tapete de yoga,1,390.18,0.1,162.94,Nuevo,Efectivo,False,3,390.18,39.02,351.16,162.94,188.22,53.6,False
